MeasureItem	Month	Year	Category	Country	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	1	2019	Hydro Pumped Storage	AT	B10	2024-05-29 11:56:05	100	450.9144000	
Monthly Domestic Values	1	2019	Fossil Oil	IT	B06	2024-05-29 11:56:05	100	77.5280000	
Monthly Domestic Values	12	2019	Nuclear	DE	B14	2024-05-29 11:56:05	100	6522.7476000	
Monthly Domestic Values	2	2019	Other	RS	B20	2024-05-29 11:56:05	100	105.6090000	
Monthly Domestic Values	12	2019	Solar	IT	B16	2024-05-29 11:56:05	100	645.9220000	
Monthly Domestic Values	9	2019	Hydro Pumped Storage	GB	B10	2024-05-29 11:56:05	100	128.0915000	
Monthly Domestic Values	6	2019	Wind Onshore	NO	B19	2024-05-29 11:56:05	100	350.9013900	
Monthly Domestic Values	8	2019	Biomass	DE	B01	2024-05-29 11:56:05	100	3111.7768350	
Monthly Domestic Values	7	2019	Waste	EE	B17	2024-05-29 11:56:05	100	0.0030000	
Monthly Domestic Values	10	2019	Waste	AT	B17	2024-05-29 11:56:05	100	74.4000000	
Monthly Domestic Values	7	2019	Fossil Gas	FR	B04	2024-05-29 11:56:05	100	2707.0460000	
Monthly Domestic Values	10	2019	Fossil Gas	SK	B04	2024-05-29 11:56:05	100	273.3848000	
Monthly Domestic Values	4	2019	Fossil Gas	LU	B04	2024-05-29 11:56:05	100	20.1362600	
Monthly Domestic Values	10	2019	Hydro Water Reservoir	BA	B12	2024-05-29 11:56:05	100	371.4191400	
Monthly Domestic Values	5	2019	Fossil Coal-derived gas	IT	B03	2024-05-29 11:56:05	100	335.6490000	
Monthly Domestic Values	11	2019	Wind Onshore	ME	B19	2024-05-29 11:56:05	100	42.2620200	
Monthly Domestic Values	5	2019	Hydro Run-of-river and poundage	DE	B11	2024-05-29 11:56:05	100	1423.2250475	
Monthly Domestic Values	1	2019	Other renewable	HR	B15	2024-05-29 11:56:05	100	33.1640000	
Monthly Domestic Values	6	2019	Wind Onshore	GR	B19	2024-05-29 11:56:05	100	395.1950000	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	IT	B12	2024-05-29 11:56:05	100	709.6960000	
Monthly Domestic Values	2	2019	Fossil Peat	ES	B08	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	8	2019	Other	ES	B20	2024-05-29 11:56:05	100	30.6970000	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	GB	B11	2024-05-29 11:56:05	100	363.0685000	
Monthly Domestic Values	1	2019	Hydro Pumped Storage	GB	B10	2024-05-29 11:56:05	100	213.5370000	
Monthly Domestic Values	1	2019	Other renewable	FI	B15	2024-05-29 11:56:05	100	23.0770300	
Monthly Domestic Values	10	2019	Biomass	FR	B01	2024-05-29 11:56:05	100	235.9340000	
Monthly Domestic Values	6	2019	Fossil Hard coal	FR	B05	2024-05-29 11:56:05	100	8.4280000	
Monthly Domestic Values	7	2019	Geothermal	DE	B09	2024-05-29 11:56:05	100	11.8281000	
Monthly Domestic Values	6	2019	Fossil Oil	AT	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	1	2019	Nuclear	BE	B14	2024-05-29 11:56:05	100	2919.2597500	
Monthly Domestic Values	5	2019	Fossil Gas	IT	B04	2024-05-29 11:56:05	100	7618.3790000	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	ES	B11	2024-05-29 11:56:05	100	661.7740000	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	FI	B11	2024-05-29 11:56:05	100	927.8191100	
Monthly Domestic Values	1	2019	Wind Onshore	EE	B19	2024-05-29 11:56:05	100	58.9470000	
Monthly Domestic Values	6	2019	Nuclear	BG	B14	2024-05-29 11:56:05	100	1287.4820000	
Monthly Domestic Values	4	2019	Hydro Pumped Storage	HR	B10	2024-05-29 11:56:05	100	26.5605600	
Monthly Domestic Values	10	2019	Other	SE	B20	2024-05-29 11:56:05	100	665.6170000	
Monthly Domestic Values	8	2019	Other renewable	DE	B15	2024-05-29 11:56:05	100	90.0480725	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 11:56:05	100	114.5691700	
Monthly Domestic Values	5	2019	Hydro Run-of-river and poundage	LT	B11	2024-05-29 11:56:05	100	36.9106200	
Monthly Domestic Values	4	2019	Biomass	LU	B01	2024-05-29 11:56:05	100	9.7243750	
Monthly Domestic Values	6	2019	Fossil Brown coal/Lignite	MK	B02	2024-05-29 11:56:05	100	228.5999600	
Monthly Domestic Values	8	2019	Fossil Oil	PL	B06	2024-05-29 11:56:05	100	130.3456700	
Monthly Domestic Values	11	2019	Fossil Hard coal	BG	B05	2024-05-29 11:56:05	100	40.2380000	
Monthly Domestic Values	12	2019	Fossil Gas	GR	B04	2024-05-29 11:56:05	100	1101.1500000	
Monthly Domestic Values	12	2019	Hydro Pumped Storage	DE	B10	2024-05-29 11:56:05	100	861.1207850	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	LU	B11	2024-05-29 11:56:05	100	9.5471725	
Monthly Domestic Values	4	2019	Other	NO	B20	2024-05-29 11:56:05	100	4.0107200	
Monthly Domestic Values	5	2019	Solar	BG	B16	2024-05-29 11:56:05	100	143.4250000	
Monthly Domestic Values	3	2019	Fossil Oil shale	ES	B07	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	3	2019	Wind Onshore	SK	B19	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	LV	B11	2024-05-29 11:56:05	100	260.2980000	
Monthly Domestic Values	2	2019	Other renewable	EE	B15	2024-05-29 11:56:05	100	4.2315000	
Monthly Domestic Values	11	2019	Biomass	BG	B01	2024-05-29 11:56:05	100	14.8580000	
Monthly Domestic Values	11	2019	Biomass	EE	B01	2024-05-29 11:56:05	100	55.3310000	
Monthly Domestic Values	1	2019	Fossil Hard coal	IE	B05	2024-05-29 11:56:05	100	130.9851150	
Monthly Domestic Values	4	2019	Waste	DE	B17	2024-05-29 11:56:05	100	509.7793750	
Monthly Domestic Values	9	2019	Fossil Brown coal/Lignite	GR	B02	2024-05-29 11:56:05	100	620.9730000	
Monthly Domestic Values	6	2019	Nuclear	DE	B14	2024-05-29 11:56:05	100	4572.8273700	
Monthly Domestic Values	11	2019	Solar	GB	B16	2024-05-29 11:56:05	100	293.2895000	
Monthly Domestic Values	1	2019	Wind Onshore	LU	B19	2024-05-29 11:56:05	100	29.1313525	
Monthly Domestic Values	2	2019	Hydro Run-of-river and poundage	HR	B11	2024-05-29 11:56:05	100	117.7390100	
Monthly Domestic Values	4	2019	Wind Onshore	CY	B19	2024-05-29 11:56:05	100	17.4969800	
Monthly Domestic Values	7	2019	Fossil Oil	IT	B06	2024-05-29 11:56:05	100	72.1880000	
Monthly Domestic Values	2	2019	Fossil Gas	BG	B04	2024-05-29 11:56:05	100	262.1680000	
Monthly Domestic Values	7	2019	Fossil Peat	IE	B08	2024-05-29 11:56:05	100	53.6918650	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	ES	B10	2024-05-29 11:56:05	100		
Monthly Domestic Values	8	2019	Hydro Water Reservoir	DE	B12	2024-05-29 11:56:05	100	161.1747025	
Monthly Domestic Values	2	2019	Other	LT	B20	2024-05-29 11:56:05	100	11.5293200	
Monthly Domestic Values	3	2019	Fossil Brown coal/Lignite	DE	B02	2024-05-29 11:56:05	100	8306.8229825	
Monthly Domestic Values	5	2019	Fossil Hard coal	HR	B05	2024-05-29 11:56:05	100	126.6676800	
Monthly Domestic Values	12	2019	Waste	FR	B17	2024-05-29 11:56:05	100	156.7620000	
Monthly Domestic Values	12	2019	Fossil Hard coal	NL	B05	2024-05-29 11:56:05	100	1997.7180600	
Monthly Domestic Values	2	2019	Fossil Oil	CZ	B06	2024-05-29 11:56:05	100	3.5151500	
Monthly Domestic Values	5	2019	Nuclear	FI	B14	2024-05-29 11:56:05	100	1503.4051000	
Monthly Domestic Values	7	2019	Nuclear	SI	B14	2024-05-29 11:56:05	100	502.9713500	
Monthly Domestic Values	12	2019	Hydro Water Reservoir	SK	B12	2024-05-29 11:56:05	100	33.3878800	
Monthly Domestic Values	7	2019	Hydro Water Reservoir	HR	B12	2024-05-29 11:56:05	100	217.7291100	
Monthly Domestic Values	11	2019	Hydro Water Reservoir	RO	B12	2024-05-29 11:56:05	100	313.2021000	
Monthly Domestic Values	7	2019	Solar	GR	B16	2024-05-29 11:56:05	100	406.2894100	
Monthly Domestic Values	7	2019	Wind Onshore	MK	B19	2024-05-29 11:56:05	100	8.2679800	
Monthly Domestic Values	5	2019	Fossil Hard coal	AT	B05	2024-05-29 11:56:05	100	74.5759000	
Monthly Domestic Values	11	2019	Fossil Hard coal	AT	B05	2024-05-29 11:56:05	100	117.8767000	
Monthly Domestic Values	2	2019	Fossil Oil	IE	B06	2024-05-29 11:56:05	100	57.8621050	
Monthly Domestic Values	4	2019	Nuclear	SK	B14	2024-05-29 11:56:05	100	1101.4743000	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	PT	B12	2024-05-29 11:56:05	100	151.3888000	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	PL	B12	2024-05-29 11:56:05	100	7.3452600	
Monthly Domestic Values	9	2019	Other	NL	B20	2024-05-29 11:56:05	100	3045.2792650	
Monthly Domestic Values	7	2019	Hydro Water Reservoir	PL	B12	2024-05-29 11:56:05	100	5.8340800	
Monthly Domestic Values	1	2019	Other	SK	B20	2024-05-29 11:56:05	100	171.0843000	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	GB	B11	2024-05-29 11:56:05	100	343.9810000	
Monthly Domestic Values	5	2019	Fossil Coal-derived gas	DE	B03	2024-05-29 11:56:05	100	242.3915500	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	MK	B11	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	8	2019	Biomass	BE	B01	2024-05-29 11:56:05	100	224.4204900	
Monthly Domestic Values	2	2019	Waste	BE	B17	2024-05-29 11:56:05	100	168.9239900	
Monthly Domestic Values	6	2019	Hydro Pumped Storage	DE	B10	2024-05-29 11:56:05	100	774.3846575	
Monthly Domestic Values	4	2019	Fossil Gas	LT	B04	2024-05-29 11:56:05	100	32.5987900	
Monthly Domestic Values	5	2019	Fossil Gas	SI	B04	2024-05-29 11:56:05	100	20.1842200	
Monthly Domestic Values	11	2019	Solar	EE	B16	2024-05-29 11:56:05	100	1.2960000	
Monthly Domestic Values	9	2019	Wind Onshore	LU	B19	2024-05-29 11:56:05	100	19.8297975	
Monthly Domestic Values	1	2019	Wind Onshore	FR	B19	2024-05-29 11:56:05	100	2835.2430000	
Monthly Domestic Values	1	2019	Solar	PT	B16	2024-05-29 11:56:05	100	57.1841000	
Monthly Domestic Values	10	2019	Solar	SK	B16	2024-05-29 11:56:05	100	44.0206000	
Monthly Domestic Values	12	2019	Solar	HR	B16	2024-05-29 11:56:05	100	2.3250000	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	SE	B12	2024-05-29 11:56:05	100	6473.5840000	
Monthly Domestic Values	12	2019	Wind Offshore	ES	B18	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	9	2019	Fossil Oil shale	ES	B07	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Biomass	BG	B01	2024-05-29 11:56:05	100	21.1790000	
Monthly Domestic Values	7	2019	Fossil Hard coal	IE	B05	2024-05-29 11:56:05	100	1.6361100	
Monthly Domestic Values	3	2019	Fossil Brown coal/Lignite	GR	B02	2024-05-29 11:56:05	100	1021.5590000	
Monthly Domestic Values	8	2019	Fossil Gas	EE	B04	2024-05-29 11:56:05	100	1.1281000	
Monthly Domestic Values	12	2019	Fossil Gas	GB	B04	2024-05-29 11:56:05	100	8888.0388100	
Monthly Domestic Values	7	2019	Fossil Gas	DE	B04	2024-05-29 11:56:05	100	4817.7121000	
Monthly Domestic Values	2	2019	Fossil Oil shale	EE	B07	2024-05-29 11:56:05	100	462.6776000	
Monthly Domestic Values	11	2019	Hydro Run-of-river and poundage	FR	B11	2024-05-29 11:56:05	100	4012.1730000	
Monthly Domestic Values	1	2019	Solar	FR	B16	2024-05-29 11:56:05	100	411.0670000	
Monthly Domestic Values	10	2019	Waste	HR	B17	2024-05-29 11:56:05	100	0.7050000	
Monthly Domestic Values	11	2019	Fossil Oil	SI	B06	2024-05-29 11:56:05	100	0.0005400	
Monthly Domestic Values	10	2019	Fossil Oil	BE	B06	2024-05-29 11:56:05	100	0.1570500	
Monthly Domestic Values	11	2019	Fossil Hard coal	GB	B05	2024-05-29 11:56:05	100	1062.1843450	
Monthly Domestic Values	1	2019	Solar	CZ	B16	2024-05-29 11:56:05	100	52.7830800	
Monthly Domestic Values	3	2019	Other	AT	B20	2024-05-29 11:56:05	100	16.3680000	
Monthly Domestic Values	7	2019	Other renewable	FI	B15	2024-05-29 11:56:05	100	17.6986900	
Monthly Domestic Values	10	2019	Hydro Run-of-river and poundage	LT	B11	2024-05-29 11:56:05	100	20.5563100	
Monthly Domestic Values	12	2019	Wind Onshore	BE	B19	2024-05-29 11:56:05	100	498.5892400	
Monthly Domestic Values	7	2019	Wind Onshore	SI	B19	2024-05-29 11:56:05	100	0.3054200	
Monthly Domestic Values	6	2019	Solar	BE	B16	2024-05-29 11:56:05	100	503.7374600	
Monthly Domestic Values	9	2019	Other	SK	B20	2024-05-29 11:56:05	100	61.1843000	
Monthly Domestic Values	2	2019	Other	DE	B20	2024-05-29 11:56:05	100	324.1064600	
Monthly Domestic Values	7	2019	Fossil Coal-derived gas	DE	B03	2024-05-29 11:56:05	100	253.7715500	
Monthly Domestic Values	4	2019	Hydro Water Reservoir	BA	B12	2024-05-29 11:56:05	100	447.6612000	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	ES	B12	2024-05-29 11:56:05	100	859.9970000	
Monthly Domestic Values	7	2019	Fossil Hard coal	DE	B05	2024-05-29 11:56:05	100	3263.5096075	
Monthly Domestic Values	11	2019	Biomass	SK	B01	2024-05-29 11:56:05	100	83.1379000	
Monthly Domestic Values	8	2019	Waste	DK	B17	2024-05-29 11:56:05	100	110.7700100	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	CZ	B10	2024-05-29 11:56:05	100	98.5366200	
Monthly Domestic Values	2	2019	Fossil Gas	FR	B04	2024-05-29 11:56:05	100	4297.2900000	
Monthly Domestic Values	8	2019	Fossil Gas	NL	B04	2024-05-29 11:56:05	100	3874.0686950	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	AT	B11	2024-05-29 11:56:05	100	1941.6741000	
Monthly Domestic Values	7	2019	Other	GB	B20	2024-05-29 11:56:05	100	70.1764150	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	FI	B11	2024-05-29 11:56:05	100	804.0045200	
Monthly Domestic Values	8	2019	Wind Onshore	DE	B19	2024-05-29 11:56:05	100	4515.1951100	
Monthly Domestic Values	11	2019	Fossil Oil	ES	B06	2024-05-29 11:56:05	100	172.9410000	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	FR	B12	2024-05-29 11:56:05	100	1524.7740000	
Monthly Domestic Values	7	2019	Solar	LT	B16	2024-05-29 11:56:05	100	12.4604400	
Monthly Domestic Values	2	2019	Hydro Water Reservoir	AT	B12	2024-05-29 11:56:05	100	245.5549000	
Monthly Domestic Values	7	2019	Fossil Peat	ES	B08	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	8	2019	Fossil Coal-derived gas	ES	B03	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	6	2019	Biomass	CZ	B01	2024-05-29 11:56:05	100	147.8896100	
Monthly Domestic Values	8	2019	Biomass	LT	B01	2024-05-29 11:56:05	100	27.6986000	
Monthly Domestic Values	4	2019	Waste	IT	B17	2024-05-29 11:56:05	100	27.3940000	
Monthly Domestic Values	11	2019	Fossil Oil	AT	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	6	2019	Hydro Pumped Storage	CH	B10	2024-05-29 11:56:05	100	966.5988900	
Monthly Domestic Values	12	2019	Hydro Pumped Storage	SI	B10	2024-05-29 11:56:05	100	27.6140100	
Monthly Domestic Values	2	2019	Wind Onshore	FI	B19	2024-05-29 11:56:05	100	638.2436200	
Monthly Domestic Values	7	2019	Wind Onshore	AT	B19	2024-05-29 11:56:05	100	365.0950000	
Monthly Domestic Values	5	2019	Wind Onshore	NL	B19	2024-05-29 11:56:05	100	167.3144075	
Monthly Domestic Values	9	2019	Hydro Water Reservoir	RS	B12	2024-05-29 11:56:05	100	48.3200000	
Monthly Domestic Values	3	2019	Fossil Gas	DE	B04	2024-05-29 11:56:05	100	3649.8352625	
Monthly Domestic Values	6	2019	Hydro Water Reservoir	BG	B12	2024-05-29 11:56:05	100	280.6060000	
Monthly Domestic Values	4	2019	Solar	NL	B16	2024-05-29 11:56:05	100	7.1758825	
Monthly Domestic Values	9	2019	Solar	CH	B16	2024-05-29 11:56:05	100	38.3072100	
Monthly Domestic Values	6	2019	Solar	DE	B16	2024-05-29 11:56:05	100	6462.3656350	
Monthly Domestic Values	5	2019	Waste	AT	B17	2024-05-29 11:56:05	100	74.4000000	
Monthly Domestic Values	2	2019	Fossil Oil	SK	B06	2024-05-29 11:56:05	100	33.8477000	
Monthly Domestic Values	6	2019	Nuclear	FI	B14	2024-05-29 11:56:05	100	1767.5659000	
Monthly Domestic Values	5	2019	Fossil Gas	DK	B04	2024-05-29 11:56:05	100	147.1879000	
Monthly Domestic Values	5	2019	Solar	HR	B16	2024-05-29 11:56:05	100	5.9460000	
Monthly Domestic Values	2	2019	Solar	GR	B16	2024-05-29 11:56:05	100	216.8560000	
Monthly Domestic Values	3	2019	Other	ES	B20	2024-05-29 11:56:05	100	43.5330000	
Monthly Domestic Values	7	2019	Wind Offshore	ES	B18	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	11	2019	Solar	HU	B16	2024-05-29 11:56:05	100	39.6814775	
Monthly Domestic Values	11	2019	Other	IE	B20	2024-05-29 11:56:05	100	0.9839600	
Monthly Domestic Values	10	2019	Wind Onshore	HU	B19	2024-05-29 11:56:05	100	59.2026925	
Monthly Domestic Values	10	2019	Hydro Run-of-river and poundage	LU	B11	2024-05-29 11:56:05	100	5.4325075	
Monthly Domestic Values	1	2019	Fossil Hard coal	PL	B05	2024-05-29 11:56:05	100	7556.3938100	
Monthly Domestic Values	9	2019	Fossil Hard coal	DK	B05	2024-05-29 11:56:05	100	124.3120400	
Monthly Domestic Values	1	2019	Fossil Brown coal/Lignite	BA	B02	2024-05-29 11:56:05	100	176.5562600	
Monthly Domestic Values	7	2019	Fossil Brown coal/Lignite	BA	B02	2024-05-29 11:56:05	100	199.2912500	
Monthly Domestic Values	12	2019	Fossil Brown coal/Lignite	PL	B02	2024-05-29 11:56:05	100	2943.5274400	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	AT	B10	2024-05-29 11:56:05	100	353.1519000	
Monthly Domestic Values	1	2019	Wind Onshore	NO	B19	2024-05-29 11:56:05	100	404.1773700	
Monthly Domestic Values	11	2019	Hydro Water Reservoir	LU	B12	2024-05-29 11:56:05	100	2.3238600	
Monthly Domestic Values	12	2019	Wind Offshore	NL	B18	2024-05-29 11:56:05	100	399.6367775	
Monthly Domestic Values	8	2019	Other	CZ	B20	2024-05-29 11:56:05	100	78.6131800	
Monthly Domestic Values	2	2019	Wind Onshore	PL	B19	2024-05-29 11:56:05	100	1539.3993100	
Monthly Domestic Values	10	2019	Wind Onshore	LV	B19	2024-05-29 11:56:05	100	11.4040000	
Monthly Domestic Values	8	2019	Wind Onshore	BG	B19	2024-05-29 11:56:05	100	84.5780000	
Monthly Domestic Values	1	2019	Nuclear	SE	B14	2024-05-29 11:56:05	100	6065.4630000	
Monthly Domestic Values	3	2019	Fossil Brown coal/Lignite	SI	B02	2024-05-29 11:56:05	100	298.6781100	
Monthly Domestic Values	3	2019	Fossil Oil	MK	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	9	2019	Fossil Oil	MK	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Nuclear	CZ	B14	2024-05-29 11:56:05	100	2746.0598400	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	DE	B12	2024-05-29 11:56:05	100	95.7356050	
Monthly Domestic Values	8	2019	Fossil Brown coal/Lignite	HU	B02	2024-05-29 11:56:05	100	325.2891800	
Monthly Domestic Values	7	2019	Fossil Oil	CZ	B06	2024-05-29 11:56:05	100	5.0427400	
Monthly Domestic Values	1	2019	Wind Offshore	DE	B18	2024-05-29 11:56:05	100	2213.2542125	
Monthly Domestic Values	7	2019	Wind Offshore	DE	B18	2024-05-29 11:56:05	100	1668.5048300	
Monthly Domestic Values	3	2019	Fossil Gas	GB	B04	2024-05-29 11:56:05	100	9421.7614250	
Monthly Domestic Values	8	2019	Fossil Gas	PT	B04	2024-05-29 11:56:05	100	1713.0929000	
Monthly Domestic Values	4	2019	Solar	SI	B16	2024-05-29 11:56:05	100	21.8706000	
Monthly Domestic Values	6	2019	Other	NO	B20	2024-05-29 11:56:05	100	4.8102100	
Monthly Domestic Values	7	2019	Hydro Run-of-river and poundage	GB	B11	2024-05-29 11:56:05	100	206.8330000	
Monthly Domestic Values	12	2019	Other	NO	B20	2024-05-29 11:56:05	100	10.6864300	
Monthly Domestic Values	10	2019	Solar	FR	B16	2024-05-29 11:56:05	100	692.6850000	
Monthly Domestic Values	10	2019	Wind Onshore	GR	B19	2024-05-29 11:56:05	100	357.5710000	
Monthly Domestic Values	3	2019	Biomass	PT	B01	2024-05-29 11:56:05	100	183.6358000	
Monthly Domestic Values	6	2019	Biomass	EE	B01	2024-05-29 11:56:05	100	35.0923000	
Monthly Domestic Values	11	2019	Biomass	FI	B01	2024-05-29 11:56:05	100	460.6668700	
Monthly Domestic Values	12	2019	Biomass	CZ	B01	2024-05-29 11:56:05	100	172.8046800	
Monthly Domestic Values	12	2019	Geothermal	AT	B09	2024-05-29 11:56:05	100	0.0520800	
Monthly Domestic Values	10	2019	Fossil Oil	DE	B06	2024-05-29 11:56:05	100	322.6675975	
Monthly Domestic Values	8	2019	Hydro Run-of-river and poundage	RS	B11	2024-05-29 11:56:05	100	527.5340000	
Monthly Domestic Values	8	2019	Other renewable	SK	B15	2024-05-29 11:56:05	100	42.7644000	
Monthly Domestic Values	11	2019	Wind Onshore	NL	B19	2024-05-29 11:56:05	100	362.9554100	
Monthly Domestic Values	6	2019	Solar	GB	B16	2024-05-29 11:56:05	100	1349.5320000	
Monthly Domestic Values	12	2019	Solar	DE	B16	2024-05-29 11:56:05	100	933.0213300	
Monthly Domestic Values	10	2019	Solar	NL	B16	2024-05-29 11:56:05	100	3.6342000	
Monthly Domestic Values	2	2019	Other	BE	B20	2024-05-29 11:56:05	100	510.6635500	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	EE	B11	2024-05-29 11:56:05	100	1.7663000	
Monthly Domestic Values	1	2019	Hydro Run-of-river and poundage	ES	B11	2024-05-29 11:56:05	100	686.2820000	
Monthly Domestic Values	11	2019	Fossil Oil	CY	B06	2024-05-29 11:56:05	100	304.7546450	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	HU	B12	2024-05-29 11:56:05	100	7.0879725	
Monthly Domestic Values	6	2019	Wind Offshore	GB	B18	2024-05-29 11:56:05	100	1200.8228550	
Monthly Domestic Values	1	2019	Other	NL	B20	2024-05-29 11:56:05	100	3347.8864400	
Monthly Domestic Values	6	2019	Solar	AT	B16	2024-05-29 11:56:05	100	106.4290000	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	CH	B12	2024-05-29 11:56:05	100	667.2713600	
Monthly Domestic Values	5	2019	Biomass	PL	B01	2024-05-29 11:56:05	100	122.6566500	
Monthly Domestic Values	3	2019	Fossil Hard coal	IT	B05	2024-05-29 11:56:05	100	1313.0550000	
Monthly Domestic Values	8	2019	Fossil Oil	SK	B06	2024-05-29 11:56:05	100	55.4484000	
Monthly Domestic Values	3	2019	Fossil Hard coal	BG	B05	2024-05-29 11:56:05	100	43.8690000	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	IT	B10	2024-05-29 11:56:05	100	264.1850000	
Monthly Domestic Values	9	2019	Hydro Pumped Storage	FR	B10	2024-05-29 11:56:05	100	320.9070000	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	LV	B11	2024-05-29 11:56:05	100	289.0520000	
Monthly Domestic Values	11	2019	Hydro Run-of-river and poundage	IE	B11	2024-05-29 11:56:05	100	106.3484050	
Monthly Domestic Values	3	2019	Wind Onshore	CH	B19	2024-05-29 11:56:05	100	13.2795300	
Monthly Domestic Values	10	2019	Wind Onshore	EE	B19	2024-05-29 11:56:05	100	58.0183000	
Monthly Domestic Values	8	2019	Nuclear	RO	B14	2024-05-29 11:56:05	100	993.1401300	
Monthly Domestic Values	12	2019	Nuclear	FI	B14	2024-05-29 11:56:05	100	2080.7550000	
