MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2021;6;288;288;288;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;283;283;283;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1078;1078;1078;AT;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;850;850;850;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;192;192;192;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;349;349;349;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;710;710;710;AT;DE;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;1476;1476;1476;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;140;140;140;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;468;468;468;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;829;829;829;AT;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;638;638;638;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;73;73;73;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;575;575;575;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;888;888;888;AT;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;193;193;193;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;53;53;53;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;795;795;795;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;2158;2158;2158;AT;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;2263;2263;2263;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;30;30;30;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;771;771;771;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1309;1309;1309;AT;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;360;360;360;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;7;7;7;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1048;1048;1048;AT;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1934;1934;1934;AT;DE;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1409;1409;1409;AT;DE;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;146;146;146;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;155;155;155;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;281;281;281;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;339;339;339;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;239;239;239;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;31;31;31;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;407;407;407;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;1115;1115;1115;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;222;222;222;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;13;13;13;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;217;217;217;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;203;203;203;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;215;215;215;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;15;15;15;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;156;156;156;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;147;147;147;AT;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;371;371;371;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;12;12;12;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;63;63;63;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;17;17;17;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;255;255;255;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;23;23;23;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;396;396;396;AT;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;138;138;138;AT;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;400;400;400;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;16;16;16;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;178;178;178;AT;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;574;574;574;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;432;432;432;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;2;2;2;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;442;442;442;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;282;282;282;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;62;62;62;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;155;155;155;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;609;609;609;AT;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;670;670;670;AT;HU;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;304;304;304;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;26;26;26;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;346;346;346;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;698;698;698;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;316;316;316;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;30;30;30;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;190;190;190;AT;HU;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;339;339;339;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;164;164;164;AT;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;94;94;94;AT;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;189;189;189;AT;HU;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;243;243;243;AT;HU;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;112;112;112;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;13;13;13;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;161;161;161;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;95;95;95;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;68;68;68;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;151;151;151;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;103;103;103;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;147;147;147;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;160;160;160;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;76;76;76;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;2;2;2;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;37;37;37;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;16;16;16;AT;IT;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;102;102;102;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;175;175;175;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;173;173;173;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;113;113;113;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;153;153;153;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;142;142;142;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;121;121;121;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;28;28;28;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;35;35;35;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;124;124;124;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;136;136;136;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;135;135;135;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;123;123;123;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;175;175;175;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;186;186;186;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;109;109;109;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;112;112;112;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;119;119;119;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;82;82;82;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1;1;1;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;146;146;146;AT;IT;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;145;145;145;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;91;91;91;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;1;1;1;AT;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;13;13;13;AT;IT;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;174;174;174;AT;IT;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;44;44;44;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;298;298;298;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;275;275;275;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;274;274;274;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;64;64;64;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;185;185;185;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;15;15;15;AT;SI;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;595;595;595;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;167;167;167;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;27;27;27;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;239;239;239;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;216;216;216;AT;SI;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;554;554;554;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;1;1;1;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;1023;1023;1023;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;503;503;503;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;254;254;254;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;18;18;18;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;82;82;82;AT;SI;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;48;48;48;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;340;340;340;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;4;4;4;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;11;11;11;AT;SI;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;536;536;536;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;489;489;489;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;0;0;0;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;393;393;393;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;810;810;810;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;440;440;440;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;1;1;1;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;719;719;719;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;373;373;373;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;499;499;499;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;2;2;2;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;808;808;808;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;834;834;834;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;546;546;546;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;1;1;1;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;622;622;622;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;1175;1175;1175;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;306;306;306;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;21;21;21;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;623;623;623;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;435;435;435;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;167;167;167;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;54;54;54;AT;SI;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;236;236;236;AT;SI;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;250;250;250;AT;SI;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;37;37;37;AZ;GE;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;1;592;592;592;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;0;0;0;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;304;304;304;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;738;738;738;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;570;570;570;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;620;620;620;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;978;978;978;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;345;345;345;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;21;21;21;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;392;392;392;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;414;414;414;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;267;267;267;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;34;34;34;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;313;313;313;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;826;826;826;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;258;258;258;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;58;58;58;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;542;542;542;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;935;935;935;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;154;154;154;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;59;59;59;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;767;767;767;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;551;551;551;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;145;145;145;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;81;81;81;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;533;533;533;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;162;162;162;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;47;47;47;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;145;145;145;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;495;495;495;BA;HR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;261;261;261;BA;HR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;233;233;233;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;11;11;11;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;573;573;573;BA;HR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;483;483;483;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;90;90;90;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;73;73;73;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;218;218;218;BA;HR;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;30;30;30;BA;HR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;135;135;135;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;40;40;40;BA;HR;Monthly Value;Import;Harmonized;M;M
